city,data_level,county_pop,patients_per_1000,facility_class,uninsured_rate,total_patients,expenses_vs_pci_2023,expenses_vs_pci_2021,pci_2023,lat_pop,lng_pop,totaloutpatientvisits,pci_2022,patients_vs_pci_2022,zips_pop,total_uninsured_patients,er_share,expenses_per_capita,inpatient_days_per_patient,year,charges_per_patient,facility_name,facilities_per_100k,totalervisits,lng,num_facilities,total_expenses,patients_vs_pci_2023,patients_vs_pci_2021,facility_id,profit_margin,net_profit_loss,county_fips,totalinpatientdays,expenses_vs_pci_2022,pci_2021,pci_2021_income,pci_2022_income,facility_group,lat,zips,county,pci_2023_income,city_pop
White Bluff,county,Dickson,0,,,6749,0.0,0.0,54986,36.0508,-87.2984,68381,52968,0.0,37029,,,0,,2023,,,0,17009,-87.2117,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.1005,37187,Dickson,54986,Burns
White Bluff,county,Dickson,0,,,6749,0.0,0.0,54986,36.2358,-87.4446,68381,52968,0.0,37181,,,0,,2023,,,0,17009,-87.2117,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.1005,37187,Dickson,54986,Vanleer
White Bluff,county,Dickson,0,,,6749,0.0,0.0,54986,36.2913,-87.4656,68381,52968,0.0,37165,,,0,,2023,,,0,17009,-87.2117,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.1005,37187,Dickson,54986,Slayden
Charlotte,county,Dickson,0,,,6749,0.0,0.0,54986,36.0637,-87.3665,68381,52968,0.0,37055,,,0,,2023,,,0,17009,-87.3389,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.1861,37036,Dickson,54986,Dickson
Charlotte,county,Dickson,0,,,6749,0.0,0.0,54986,36.1005,-87.2117,68381,52968,0.0,37187,,,0,,2023,,,0,17009,-87.3389,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.1861,37036,Dickson,54986,White Bluff
Charlotte,county,Dickson,0,,,6749,0.0,0.0,54986,36.1861,-87.3389,68381,52968,0.0,37036,,,0,,2023,,,0,17009,-87.3389,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.1861,37036,Dickson,54986,Charlotte
Charlotte,county,Dickson,0,,,6749,0.0,0.0,54986,36.0508,-87.2984,68381,52968,0.0,37029,,,0,,2023,,,0,17009,-87.3389,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.1861,37036,Dickson,54986,Burns
Charlotte,county,Dickson,0,,,6749,0.0,0.0,54986,36.2358,-87.4446,68381,52968,0.0,37181,,,0,,2023,,,0,17009,-87.3389,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.1861,37036,Dickson,54986,Vanleer
Charlotte,county,Dickson,0,,,6749,0.0,0.0,54986,36.2913,-87.4656,68381,52968,0.0,37165,,,0,,2023,,,0,17009,-87.3389,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.1861,37036,Dickson,54986,Slayden
Burns,county,Dickson,0,,,6749,0.0,0.0,54986,36.0637,-87.3665,68381,52968,0.0,37055,,,0,,2023,,,0,17009,-87.2984,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.0508,37029,Dickson,54986,Dickson
Burns,county,Dickson,0,,,6749,0.0,0.0,54986,36.1005,-87.2117,68381,52968,0.0,37187,,,0,,2023,,,0,17009,-87.2984,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.0508,37029,Dickson,54986,White Bluff
Burns,county,Dickson,0,,,6749,0.0,0.0,54986,36.1861,-87.3389,68381,52968,0.0,37036,,,0,,2023,,,0,17009,-87.2984,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.0508,37029,Dickson,54986,Charlotte
Burns,county,Dickson,0,,,6749,0.0,0.0,54986,36.0508,-87.2984,68381,52968,0.0,37029,,,0,,2023,,,0,17009,-87.2984,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.0508,37029,Dickson,54986,Burns
Burns,county,Dickson,0,,,6749,0.0,0.0,54986,36.2358,-87.4446,68381,52968,0.0,37181,,,0,,2023,,,0,17009,-87.2984,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.0508,37029,Dickson,54986,Vanleer
Burns,county,Dickson,0,,,6749,0.0,0.0,54986,36.2913,-87.4656,68381,52968,0.0,37165,,,0,,2023,,,0,17009,-87.2984,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.0508,37029,Dickson,54986,Slayden
Vanleer,county,Dickson,0,,,6749,0.0,0.0,54986,36.0637,-87.3665,68381,52968,0.0,37055,,,0,,2023,,,0,17009,-87.4446,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.2358,37181,Dickson,54986,Dickson
Vanleer,county,Dickson,0,,,6749,0.0,0.0,54986,36.1005,-87.2117,68381,52968,0.0,37187,,,0,,2023,,,0,17009,-87.4446,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.2358,37181,Dickson,54986,White Bluff
Vanleer,county,Dickson,0,,,6749,0.0,0.0,54986,36.1861,-87.3389,68381,52968,0.0,37036,,,0,,2023,,,0,17009,-87.4446,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.2358,37181,Dickson,54986,Charlotte
Vanleer,county,Dickson,0,,,6749,0.0,0.0,54986,36.0508,-87.2984,68381,52968,0.0,37029,,,0,,2023,,,0,17009,-87.4446,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.2358,37181,Dickson,54986,Burns
Vanleer,county,Dickson,0,,,6749,0.0,0.0,54986,36.2358,-87.4446,68381,52968,0.0,37181,,,0,,2023,,,0,17009,-87.4446,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.2358,37181,Dickson,54986,Vanleer
Vanleer,county,Dickson,0,,,6749,0.0,0.0,54986,36.2913,-87.4656,68381,52968,0.0,37165,,,0,,2023,,,0,17009,-87.4446,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.2358,37181,Dickson,54986,Slayden
Slayden,county,Dickson,0,,,6749,0.0,0.0,54986,36.0637,-87.3665,68381,52968,0.0,37055,,,0,,2023,,,0,17009,-87.4656,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.2913,37165,Dickson,54986,Dickson
Slayden,county,Dickson,0,,,6749,0.0,0.0,54986,36.1005,-87.2117,68381,52968,0.0,37187,,,0,,2023,,,0,17009,-87.4656,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.2913,37165,Dickson,54986,White Bluff
Slayden,county,Dickson,0,,,6749,0.0,0.0,54986,36.1861,-87.3389,68381,52968,0.0,37036,,,0,,2023,,,0,17009,-87.4656,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.2913,37165,Dickson,54986,Charlotte
Slayden,county,Dickson,0,,,6749,0.0,0.0,54986,36.0508,-87.2984,68381,52968,0.0,37029,,,0,,2023,,,0,17009,-87.4656,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.2913,37165,Dickson,54986,Burns
Slayden,county,Dickson,0,,,6749,0.0,0.0,54986,36.2358,-87.4446,68381,52968,0.0,37181,,,0,,2023,,,0,17009,-87.4656,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.2913,37165,Dickson,54986,Vanleer
Slayden,county,Dickson,0,,,6749,0.0,0.0,54986,36.2913,-87.4656,68381,52968,0.0,37165,,,0,,2023,,,0,17009,-87.4656,1,126437557.0,0.0,0.0,,,18924193.0,47043,30041,0.0,50326,50326,52968,,36.2913,37165,Dickson,54986,Slayden
Dyersburg,county,Dyer,0,,,2565,0.0,0.0,53828,36.0465,-89.3777,46314,51006,0.0,38024,,,0,,2023,,,0,0,-89.3777,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.0465,38024,Dyer,53828,Dyersburg
Dyersburg,county,Dyer,0,,,2565,0.0,0.0,53828,36.1169,-89.2713,46314,51006,0.0,38059,,,0,,2023,,,0,0,-89.3777,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.0465,38024,Dyer,53828,Newbern
Dyersburg,county,Dyer,0,,,2565,0.0,0.0,53828,35.972,-89.388,46314,51006,0.0,38024,,,0,,2023,,,0,0,-89.3777,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.0465,38024,Dyer,53828,Fowlkes
Dyersburg,county,Dyer,0,,,2565,0.0,0.0,53828,36.202,-89.1879,46314,51006,0.0,38259,,,0,,2023,,,0,0,-89.3777,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.0465,38024,Dyer,53828,Trimble
Dyersburg,county,Dyer,0,,,2565,0.0,0.0,53828,36.0357,-89.4799,46314,51006,0.0,38030,,,0,,2023,,,0,0,-89.3777,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.0465,38024,Dyer,53828,Finley
Dyersburg,county,Dyer,0,,,2565,0.0,0.0,53828,36.0876,-89.4972,46314,51006,0.0,38024,,,0,,2023,,,0,0,-89.3777,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.0465,38024,Dyer,53828,Lenox
Dyersburg,county,Dyer,0,,,2565,0.0,0.0,53828,36.162,-89.439,46314,51006,0.0,38080,,,0,,2023,,,0,0,-89.3777,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.0465,38024,Dyer,53828,Bogota
Dyersburg,county,Dyer,0,,,2565,0.0,0.0,53828,36.1604,-89.494,46314,51006,0.0,38080,,,0,,2023,,,0,0,-89.3777,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.0465,38024,Dyer,53828,Miston
Newbern,county,Dyer,0,,,2565,0.0,0.0,53828,36.0465,-89.3777,46314,51006,0.0,38024,,,0,,2023,,,0,0,-89.2713,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.1169,38059,Dyer,53828,Dyersburg
Newbern,county,Dyer,0,,,2565,0.0,0.0,53828,36.1169,-89.2713,46314,51006,0.0,38059,,,0,,2023,,,0,0,-89.2713,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.1169,38059,Dyer,53828,Newbern
Newbern,county,Dyer,0,,,2565,0.0,0.0,53828,35.972,-89.388,46314,51006,0.0,38024,,,0,,2023,,,0,0,-89.2713,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.1169,38059,Dyer,53828,Fowlkes
Newbern,county,Dyer,0,,,2565,0.0,0.0,53828,36.202,-89.1879,46314,51006,0.0,38259,,,0,,2023,,,0,0,-89.2713,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.1169,38059,Dyer,53828,Trimble
Newbern,county,Dyer,0,,,2565,0.0,0.0,53828,36.0357,-89.4799,46314,51006,0.0,38030,,,0,,2023,,,0,0,-89.2713,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.1169,38059,Dyer,53828,Finley
Newbern,county,Dyer,0,,,2565,0.0,0.0,53828,36.0876,-89.4972,46314,51006,0.0,38024,,,0,,2023,,,0,0,-89.2713,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.1169,38059,Dyer,53828,Lenox
Newbern,county,Dyer,0,,,2565,0.0,0.0,53828,36.162,-89.439,46314,51006,0.0,38080,,,0,,2023,,,0,0,-89.2713,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.1169,38059,Dyer,53828,Bogota
Newbern,county,Dyer,0,,,2565,0.0,0.0,53828,36.1604,-89.494,46314,51006,0.0,38080,,,0,,2023,,,0,0,-89.2713,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.1169,38059,Dyer,53828,Miston
Fowlkes,county,Dyer,0,,,2565,0.0,0.0,53828,36.0465,-89.3777,46314,51006,0.0,38024,,,0,,2023,,,0,0,-89.388,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,35.972,38024,Dyer,53828,Dyersburg
Fowlkes,county,Dyer,0,,,2565,0.0,0.0,53828,36.1169,-89.2713,46314,51006,0.0,38059,,,0,,2023,,,0,0,-89.388,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,35.972,38024,Dyer,53828,Newbern
Fowlkes,county,Dyer,0,,,2565,0.0,0.0,53828,35.972,-89.388,46314,51006,0.0,38024,,,0,,2023,,,0,0,-89.388,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,35.972,38024,Dyer,53828,Fowlkes
Fowlkes,county,Dyer,0,,,2565,0.0,0.0,53828,36.202,-89.1879,46314,51006,0.0,38259,,,0,,2023,,,0,0,-89.388,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,35.972,38024,Dyer,53828,Trimble
Fowlkes,county,Dyer,0,,,2565,0.0,0.0,53828,36.0357,-89.4799,46314,51006,0.0,38030,,,0,,2023,,,0,0,-89.388,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,35.972,38024,Dyer,53828,Finley
Fowlkes,county,Dyer,0,,,2565,0.0,0.0,53828,36.0876,-89.4972,46314,51006,0.0,38024,,,0,,2023,,,0,0,-89.388,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,35.972,38024,Dyer,53828,Lenox
Fowlkes,county,Dyer,0,,,2565,0.0,0.0,53828,36.162,-89.439,46314,51006,0.0,38080,,,0,,2023,,,0,0,-89.388,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,35.972,38024,Dyer,53828,Bogota
Fowlkes,county,Dyer,0,,,2565,0.0,0.0,53828,36.1604,-89.494,46314,51006,0.0,38080,,,0,,2023,,,0,0,-89.388,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,35.972,38024,Dyer,53828,Miston
Trimble,county,Dyer,0,,,2565,0.0,0.0,53828,36.0465,-89.3777,46314,51006,0.0,38024,,,0,,2023,,,0,0,-89.1879,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.202,38259,Dyer,53828,Dyersburg
Trimble,county,Dyer,0,,,2565,0.0,0.0,53828,36.1169,-89.2713,46314,51006,0.0,38059,,,0,,2023,,,0,0,-89.1879,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.202,38259,Dyer,53828,Newbern
Trimble,county,Dyer,0,,,2565,0.0,0.0,53828,35.972,-89.388,46314,51006,0.0,38024,,,0,,2023,,,0,0,-89.1879,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.202,38259,Dyer,53828,Fowlkes
Trimble,county,Dyer,0,,,2565,0.0,0.0,53828,36.202,-89.1879,46314,51006,0.0,38259,,,0,,2023,,,0,0,-89.1879,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.202,38259,Dyer,53828,Trimble
Trimble,county,Dyer,0,,,2565,0.0,0.0,53828,36.0357,-89.4799,46314,51006,0.0,38030,,,0,,2023,,,0,0,-89.1879,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.202,38259,Dyer,53828,Finley
Trimble,county,Dyer,0,,,2565,0.0,0.0,53828,36.0876,-89.4972,46314,51006,0.0,38024,,,0,,2023,,,0,0,-89.1879,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.202,38259,Dyer,53828,Lenox
Trimble,county,Dyer,0,,,2565,0.0,0.0,53828,36.162,-89.439,46314,51006,0.0,38080,,,0,,2023,,,0,0,-89.1879,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.202,38259,Dyer,53828,Bogota
Trimble,county,Dyer,0,,,2565,0.0,0.0,53828,36.1604,-89.494,46314,51006,0.0,38080,,,0,,2023,,,0,0,-89.1879,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.202,38259,Dyer,53828,Miston
Finley,county,Dyer,0,,,2565,0.0,0.0,53828,36.0465,-89.3777,46314,51006,0.0,38024,,,0,,2023,,,0,0,-89.4799,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.0357,38030,Dyer,53828,Dyersburg
Finley,county,Dyer,0,,,2565,0.0,0.0,53828,36.1169,-89.2713,46314,51006,0.0,38059,,,0,,2023,,,0,0,-89.4799,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.0357,38030,Dyer,53828,Newbern
Finley,county,Dyer,0,,,2565,0.0,0.0,53828,35.972,-89.388,46314,51006,0.0,38024,,,0,,2023,,,0,0,-89.4799,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.0357,38030,Dyer,53828,Fowlkes
Finley,county,Dyer,0,,,2565,0.0,0.0,53828,36.202,-89.1879,46314,51006,0.0,38259,,,0,,2023,,,0,0,-89.4799,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.0357,38030,Dyer,53828,Trimble
Finley,county,Dyer,0,,,2565,0.0,0.0,53828,36.0357,-89.4799,46314,51006,0.0,38030,,,0,,2023,,,0,0,-89.4799,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.0357,38030,Dyer,53828,Finley
Finley,county,Dyer,0,,,2565,0.0,0.0,53828,36.0876,-89.4972,46314,51006,0.0,38024,,,0,,2023,,,0,0,-89.4799,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.0357,38030,Dyer,53828,Lenox
Finley,county,Dyer,0,,,2565,0.0,0.0,53828,36.162,-89.439,46314,51006,0.0,38080,,,0,,2023,,,0,0,-89.4799,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.0357,38030,Dyer,53828,Bogota
Finley,county,Dyer,0,,,2565,0.0,0.0,53828,36.1604,-89.494,46314,51006,0.0,38080,,,0,,2023,,,0,0,-89.4799,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.0357,38030,Dyer,53828,Miston
Lenox,county,Dyer,0,,,2565,0.0,0.0,53828,36.0465,-89.3777,46314,51006,0.0,38024,,,0,,2023,,,0,0,-89.4972,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.0876,38024,Dyer,53828,Dyersburg
Lenox,county,Dyer,0,,,2565,0.0,0.0,53828,36.1169,-89.2713,46314,51006,0.0,38059,,,0,,2023,,,0,0,-89.4972,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.0876,38024,Dyer,53828,Newbern
Lenox,county,Dyer,0,,,2565,0.0,0.0,53828,35.972,-89.388,46314,51006,0.0,38024,,,0,,2023,,,0,0,-89.4972,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.0876,38024,Dyer,53828,Fowlkes
Lenox,county,Dyer,0,,,2565,0.0,0.0,53828,36.202,-89.1879,46314,51006,0.0,38259,,,0,,2023,,,0,0,-89.4972,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.0876,38024,Dyer,53828,Trimble
Lenox,county,Dyer,0,,,2565,0.0,0.0,53828,36.0357,-89.4799,46314,51006,0.0,38030,,,0,,2023,,,0,0,-89.4972,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.0876,38024,Dyer,53828,Finley
Lenox,county,Dyer,0,,,2565,0.0,0.0,53828,36.0876,-89.4972,46314,51006,0.0,38024,,,0,,2023,,,0,0,-89.4972,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.0876,38024,Dyer,53828,Lenox
Lenox,county,Dyer,0,,,2565,0.0,0.0,53828,36.162,-89.439,46314,51006,0.0,38080,,,0,,2023,,,0,0,-89.4972,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.0876,38024,Dyer,53828,Bogota
Lenox,county,Dyer,0,,,2565,0.0,0.0,53828,36.1604,-89.494,46314,51006,0.0,38080,,,0,,2023,,,0,0,-89.4972,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.0876,38024,Dyer,53828,Miston
Bogota,county,Dyer,0,,,2565,0.0,0.0,53828,36.0465,-89.3777,46314,51006,0.0,38024,,,0,,2023,,,0,0,-89.439,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.162,38080,Dyer,53828,Dyersburg
Bogota,county,Dyer,0,,,2565,0.0,0.0,53828,36.1169,-89.2713,46314,51006,0.0,38059,,,0,,2023,,,0,0,-89.439,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.162,38080,Dyer,53828,Newbern
Bogota,county,Dyer,0,,,2565,0.0,0.0,53828,35.972,-89.388,46314,51006,0.0,38024,,,0,,2023,,,0,0,-89.439,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.162,38080,Dyer,53828,Fowlkes
Bogota,county,Dyer,0,,,2565,0.0,0.0,53828,36.202,-89.1879,46314,51006,0.0,38259,,,0,,2023,,,0,0,-89.439,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.162,38080,Dyer,53828,Trimble
Bogota,county,Dyer,0,,,2565,0.0,0.0,53828,36.0357,-89.4799,46314,51006,0.0,38030,,,0,,2023,,,0,0,-89.439,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.162,38080,Dyer,53828,Finley
Bogota,county,Dyer,0,,,2565,0.0,0.0,53828,36.0876,-89.4972,46314,51006,0.0,38024,,,0,,2023,,,0,0,-89.439,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.162,38080,Dyer,53828,Lenox
Bogota,county,Dyer,0,,,2565,0.0,0.0,53828,36.162,-89.439,46314,51006,0.0,38080,,,0,,2023,,,0,0,-89.439,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.162,38080,Dyer,53828,Bogota
Bogota,county,Dyer,0,,,2565,0.0,0.0,53828,36.1604,-89.494,46314,51006,0.0,38080,,,0,,2023,,,0,0,-89.439,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.162,38080,Dyer,53828,Miston
Miston,county,Dyer,0,,,2565,0.0,0.0,53828,36.0465,-89.3777,46314,51006,0.0,38024,,,0,,2023,,,0,0,-89.494,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.1604,38080,Dyer,53828,Dyersburg
Miston,county,Dyer,0,,,2565,0.0,0.0,53828,36.1169,-89.2713,46314,51006,0.0,38059,,,0,,2023,,,0,0,-89.494,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.1604,38080,Dyer,53828,Newbern
Miston,county,Dyer,0,,,2565,0.0,0.0,53828,35.972,-89.388,46314,51006,0.0,38024,,,0,,2023,,,0,0,-89.494,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.1604,38080,Dyer,53828,Fowlkes
Miston,county,Dyer,0,,,2565,0.0,0.0,53828,36.202,-89.1879,46314,51006,0.0,38259,,,0,,2023,,,0,0,-89.494,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.1604,38080,Dyer,53828,Trimble
Miston,county,Dyer,0,,,2565,0.0,0.0,53828,36.0357,-89.4799,46314,51006,0.0,38030,,,0,,2023,,,0,0,-89.494,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.1604,38080,Dyer,53828,Finley
Miston,county,Dyer,0,,,2565,0.0,0.0,53828,36.0876,-89.4972,46314,51006,0.0,38024,,,0,,2023,,,0,0,-89.494,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.1604,38080,Dyer,53828,Lenox
Miston,county,Dyer,0,,,2565,0.0,0.0,53828,36.162,-89.439,46314,51006,0.0,38080,,,0,,2023,,,0,0,-89.494,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.1604,38080,Dyer,53828,Bogota
Miston,county,Dyer,0,,,2565,0.0,0.0,53828,36.1604,-89.494,46314,51006,0.0,38080,,,0,,2023,,,0,0,-89.494,1,62037780.0,0.0,0.0,,,-7088731.0,47045,12702,0.0,52049,52049,51006,,36.1604,38080,Dyer,53828,Miston
Winchester,county,Franklin,0,,,3356,0.0,0.0,49891,35.1898,-86.1075,87136,47746,0.0,37398,,,0,,2023,,,0,0,-86.1075,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1898,37398,Franklin,49891,Winchester
Winchester,county,Franklin,0,,,3356,0.0,0.0,49891,35.1975,-85.9213,87136,47746,0.0,37375,,,0,,2023,,,0,0,-86.1075,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1898,37398,Franklin,49891,Sewanee
Winchester,county,Franklin,0,,,3356,0.0,0.0,49891,35.2156,-86.0757,87136,47746,0.0,37398,,,0,,2023,,,0,0,-86.1075,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1898,37398,Franklin,49891,Decherd
Winchester,county,Franklin,0,,,3356,0.0,0.0,49891,35.2755,-86.14,87136,47746,0.0,37330,,,0,,2023,,,0,0,-86.1075,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1898,37398,Franklin,49891,Estill Springs
Winchester,county,Franklin,0,,,3356,0.0,0.0,49891,35.1629,-86.0142,87136,47746,0.0,37318,,,0,,2023,,,0,0,-86.1075,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1898,37398,Franklin,49891,Cowan
Winchester,county,Franklin,0,,,3356,0.0,0.0,49891,35.0579,-86.2689,87136,47746,0.0,37345,,,0,,2023,,,0,0,-86.1075,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1898,37398,Franklin,49891,Huntland
Winchester,county,Franklin,0,,,3356,0.0,0.0,49891,35.1281,-86.1881,87136,47746,0.0,37306,,,0,,2023,,,0,0,-86.1075,2,85359364.0,0.0,0.0,,,22161976.0,47051,14900,0.0,46433,46433,47746,,35.1898,37398,Franklin,49891,Belvidere
